uniprot_id,gene,embed_paratope,embed_wholeFv,naive_cdr_identity,biophys_hydrophobicity,biophys_charge,biophys_length,annotation_receptor_prior,is_positive
Q86UP0,CDH24,0.780741810798645,0.820487380027771,0.375,-0.22686202686202675,-41.699999999999996,819,2,0
Q86UP6,CUZD1,0.8579480051994324,0.8504816293716431,0.375,-0.21169686985172986,-4.900000000000004,607,0,0
Q86UQ4,ABCA13,0.8433701395988464,0.8095995187759399,0.5,-0.01840648477659086,-67.60000000000039,5058,0,0
Q86UW1,SLC51A,0.8106727600097656,0.7382944226264954,0.375,0.4985294117647066,9.399999999999999,340,1,0
Q86UW2,SLC51B,0.797907292842865,0.7400791645050049,0.25,-0.27656250000000004,-12.600000000000001,128,1,0
Q86V24,ADIPOR2,0.7689557075500488,0.7237693071365356,0.5,0.17124352331606202,-7.000000000000005,386,1,0
Q86V40,TRABD2A,0.8282780647277832,0.7940750122070312,0.375,-0.34079207920792065,9.299999999999999,505,0,0
Q86V85,GPR180,0.8369470834732056,0.7816937565803528,0.4444444444444444,0.2588636363636362,0.8999999999999985,440,0,0
Q86VB7,CD163,0.8075398206710815,0.8089026212692261,0.4444444444444444,-0.32733564013840755,-30.099999999999973,1156,2,0
Q86VE9,SERINC5,0.8044388294219971,0.7341886162757874,0.375,0.4565011820330969,3.999999999999998,423,0,0
Q86VH4,LRRTM4,0.8293346762657166,0.805922269821167,0.625,-0.29322033898305055,17.00000000000001,590,0,0
Q86VH5,LRRTM3,0.8122649788856506,0.7845832109451294,0.5,-0.26454388984509447,19.500000000000007,581,0,0
Q86VR7,VSIG10L,0.8427199125289917,0.8708422780036926,0.3333333333333333,-0.1269896193771629,3.5999999999999948,867,1,0
Q86VW1,SLC22A16,0.7707045674324036,0.7673328518867493,0.375,0.3410745233968806,6.199999999999999,577,0,0
Q86VZ1,P2RY8,0.775367796421051,0.7936019897460938,0.375,0.4654596100278561,17.8,359,0,0
Q86VZ4,LRP11,0.8453425168991089,0.8506388068199158,0.375,-0.28880000000000006,-4.900000000000002,500,1,0
Q86W33,TPRA1,0.798045814037323,0.7153544425964355,0.375,0.568900804289545,-4.4,373,0,0
Q86W47,KCNMB4,0.7952330708503723,0.7172788381576538,0.375,0.003809523809523738,-1.4000000000000021,210,1,0
Q86WB7,UNC93A,0.7784251570701599,0.7314475774765015,0.375,0.44310722100656436,1.5,457,0,0
Q86WC4,OSTM1,0.8348798155784607,0.8039050102233887,0.4444444444444444,-0.09580838323353291,-5.3000000000000025,334,0,0
Q86WI0,LHFPL1,0.8160025477409363,0.7689988613128662,0.375,0.4968181818181813,4.199999999999999,220,0,0
Q86WI1,PKHD1L1,0.8522613644599915,0.8178154230117798,0.375,-0.10129625265142435,-77.50000000000009,4243,0,0
Q86WK6,AMIGO1,0.8500482439994812,0.8509299159049988,0.375,-0.18924949290060858,-5.2,493,0,0
Q86WK7,AMIGO3,0.8028370141983032,0.8011108636856079,0.375,0.008531746031745623,5.5,504,0,0
Q86XK7,VSIG1,0.8895012140274048,0.8907824754714966,0.375,-0.14573643410852713,-23.4,387,1,0
Q86XM0,CATSPERD,0.8282180428504944,0.7559422850608826,0.4444444444444444,-0.003634085213032633,1.0999999999999972,798,1,0
Q86XR5,PRIMA1,0.8137891292572021,0.7870190143585205,0.25,0.06666666666666675,6.4,153,0,0
Q86XS8,RNF130,0.8431006073951721,0.7979262471199036,0.375,-0.036515513126491664,12.799999999999997,419,0,0
Q86XT9,TMEM219,0.8334713578224182,0.8055331110954285,0.25,0.24583333333333315,6.899999999999999,240,2,0
Q86XX4,FRAS1,0.8406181931495667,0.7920157313346863,0.4444444444444444,-0.2954840319361296,-152.7000000000003,4008,0,0
Q86Y34,GPR97,0.8575640916824341,0.860388994216919,0.375,0.21803278688524566,13.099999999999996,549,2,0
Q86YC3,NRROS,0.7706876993179321,0.7751708030700684,0.375,0.08511560693641625,-12.100000000000003,692,0,0
Q86YD3,TMEM25,0.8600289821624756,0.8584442734718323,0.3333333333333333,-0.07131147540983605,0.7000000000000006,366,0,0
Q86YD5,LDLRAD3,0.8431918025016785,0.8259345889091492,0.4444444444444444,-0.40724637681159404,-19.000000000000004,345,1,0
Q86YT9,AMICA1,0.8753290772438049,0.8812023997306824,0.375,-0.09517766497461931,-0.7000000000000033,394,1,0
Q8IU57,IFNLR1,0.8361713886260986,0.8389184474945068,0.375,-0.5176923076923077,-23.099999999999998,520,1,0
Q8IU80,TMPRSS6,0.8519213199615479,0.8580832481384277,0.4444444444444444,-0.1049321824907524,-5.200000000000005,811,0,0
Q8IUA7,ABCA9,0.8239650726318359,0.7787072658538818,0.5,0.0871921182266017,-5.500000000000002,1624,0,0
Q8IUH8,SPPL2C,0.7854835987091064,0.7419461607933044,0.5,0.19883040935672577,-5.000000000000002,684,0,0
Q8IUK5,PLXDC1,0.8461789488792419,0.793683648109436,0.375,-0.3869999999999996,-18.699999999999996,500,1,0
Q8IUW5,RELL1,0.8149892687797546,0.7717555165290833,0.3333333333333333,-0.4808118081180812,4.199999999999997,271,0,0
Q8IV16,GPIHBP1,0.8542596697807312,0.8356915712356567,0.3333333333333333,-0.6184782608695658,-11.6,184,0,0
Q8IVJ1,SLC41A1,0.7717779278755188,0.7184767127037048,0.375,0.4890838206627686,-13.900000000000004,513,0,0
Q8IVM8,SLC22A9,0.7851768136024475,0.7740588188171387,0.4444444444444444,0.353164556962026,5.399999999999999,553,0,0
Q8IVU1,IGDCC3,0.840760350227356,0.8842201828956604,0.3333333333333333,-0.19742014742014719,2.899999999999999,814,1,0
Q8IVW8,SPNS2,0.7739347219467163,0.7561128735542297,0.375,0.4065573770491805,18.5,549,0,0
Q8IW00,VSTM4,0.8858065009117126,0.896310031414032,0.25,-0.1937500000000001,22.700000000000003,320,0,0
Q8IW52,SLITRK4,0.8101543188095093,0.7753536701202393,0.375,-0.179330943847073,4.999999999999998,837,0,0
Q8IWA5,SLC44A2,0.7810549139976501,0.7341505289077759,0.4444444444444444,0.4066572237960353,19.1,706,1,0
Q8IWD5,MFSD6L,0.8036973476409912,0.7706250548362732,0.5,0.32047781569965894,9.399999999999997,586,0,0
Q8IWK6,GPR125,0.8735107183456421,0.859729528427124,0.375,-0.2080999242997728,24.199999999999996,1321,2,0
Q8IWT1,SCN4B,0.8916783332824707,0.8958425521850586,0.25,-0.012719298245614033,0.40000000000000036,228,1,0
Q8IWV2,CNTN4,0.8082849979400635,0.8322018980979919,0.5,-0.3470760233918124,1.6999999999999975,1026,0,0
Q8IX05,CD302,0.876834511756897,0.8435127139091492,0.375,-0.09698275862068954,-18.5,232,1,0
Q8IXE1,OR4N5,0.5846360921859741,0.6591402888298035,0.375,0.9029220779220786,2.8000000000000007,308,1,0
Q8IXH8,CDH26,0.8321048617362976,0.8412103056907654,0.375,-0.28593749999999934,-46.79999999999998,832,2,0
Q8IY34,SLC15A3,0.7945114374160767,0.8066264986991882,0.4444444444444444,0.4091222030981072,13.799999999999997,581,0,0
Q8IYL9,GPR65,0.7776321172714233,0.7649152874946594,0.375,0.2525222551928778,3.6000000000000005,337,1,0
Q8IYR6,TMEFF1,0.8269925713539124,0.7982178926467896,0.25,-0.4344736842105264,-2.9000000000000017,380,0,0
Q8IYV9,IZUMO1,0.8615283966064453,0.8270062208175659,0.4444444444444444,-0.17685714285714293,-3.200000000000001,350,0,0
Q8IZD6,SLC22A15,0.764868438243866,0.7658253312110901,0.4444444444444444,0.45082266910420554,-9.200000000000001,547,0,0
Q8IZF0,NALCN,0.7982008457183838,0.7416213154792786,0.4444444444444444,0.08935558112773373,31.600000000000023,1738,1,0
Q8IZF2,GPR116,0.8836803436279297,0.8613665103912354,0.5,-0.0002228826151561147,-8.299999999999997,1346,2,0
Q8IZF3,GPR115,0.8422294855117798,0.810791015625,0.375,0.19496402877697847,23.6,695,2,0
Q8IZF4,GPR114,0.8347408771514893,0.8554606437683105,0.4444444444444444,0.30189393939393966,9.7,528,2,0
Q8IZF5,GPR113,0.8549454212188721,0.8616324067115784,0.4444444444444444,0.21584800741427246,3.6000000000000005,1079,2,0
Q8IZF6,GPR112,0.8546731472015381,0.8227818012237549,0.625,-0.05175324675324574,-40.39999999999993,3080,2,0
Q8IZF7,GPR111,0.8637468218803406,0.8264822363853455,0.4444444444444444,0.2614406779661016,8.899999999999995,708,2,0
Q8IZJ1,UNC5B,0.8687621355056763,0.8448283672332764,0.4444444444444444,-0.18370370370370306,-15.900000000000007,945,1,0
Q8IZP9,GPR64,0.8554288744926453,0.8380247354507446,0.375,0.11189773844641095,3.6999999999999984,1017,2,0
Q8IZU9,KIRREL3,0.8739421963691711,0.8836426734924316,0.4444444444444444,-0.2503856041131107,-2.5000000000000013,778,0,0
Q8IZY2,ABCA7,0.81922847032547,0.811874270439148,0.375,0.05507921714818283,-0.9000000000000052,2146,0,0
Q8J025,APCDD1,0.8298476338386536,0.7689428329467773,0.375,-0.4694552529182875,8.09999999999999,514,1,0
Q8N0W4,NLGN4X,0.7975515127182007,0.7381553053855896,0.375,-0.3534313725490191,-16.299999999999983,816,0,0
Q8N0Y3,OR4N4,0.625116229057312,0.6872960925102234,0.375,0.8962025316455702,9.6,316,1,0
Q8N0Y5,OR8I2,0.5558498501777649,0.6329190731048584,0.4444444444444444,0.85225806451613,4.5,310,1,0
Q8N0Z9,VSIG10,0.8773034811019897,0.8996158838272095,0.4444444444444444,-0.1368518518518518,-33.8,540,1,0
Q8N109,KIR2DL5A,0.8831319808959961,0.9111947417259216,0.375,-0.24266666666666686,4.599999999999999,375,2,0
Q8N126,CADM3,0.8784754276275635,0.9241065979003906,0.5555555555555556,-0.2884422110552768,-7.0,398,1,0
Q8N127,OR5AS1,0.5872426629066467,0.6530183553695679,0.375,0.8009259259259268,6.300000000000001,324,1,0
Q8N130,SLC34A3,0.7959805727005005,0.7632134556770325,0.375,0.5834724540901512,6.800000000000001,599,0,0
Q8N131,TMEM123,0.8145753741264343,0.7940442562103271,0.3333333333333333,-0.1163461538461538,2.7000000000000006,208,0,0
Q8N139,ABCA6,0.820968508720398,0.7796749472618103,0.5,0.09332096474953692,1.3999999999999901,1617,0,0
Q8N146,OR8H3,0.5611414909362793,0.6368972659111023,0.375,0.5807692307692309,4.700000000000001,312,1,0
Q8N148,OR6V1,0.6321676969528198,0.6998809576034546,0.375,0.7460063897763587,4.0,313,1,0
Q8N149,LILRA2,0.8586770296096802,0.9041973352432251,0.3333333333333333,-0.3039337474120081,-3.0999999999999996,483,2,0
Q8N158,GPC2,0.8128343820571899,0.7769429683685303,0.375,-0.23955094991364434,4.999999999999998,579,1,0
Q8N162,OR8H2,0.5698090195655823,0.6399473547935486,0.4444444444444444,0.6596153846153846,7.8,312,1,0
Q8N1C3,GABRG1,0.7720514535903931,0.7891402244567871,0.375,-0.029462365591397772,4.9,465,1,0
Q8N1N2,DYNAP,0.8193692564964294,0.7674306631088257,0.375,-0.06358695652173907,-5.4,184,0,0
Q8N271,PROM2,0.8100023865699768,0.7817632555961609,0.375,0.12482014388489206,-11.299999999999999,834,0,0
Q8N2G4,LYPD1,0.8562414646148682,0.8346246480941772,0.3333333333333333,0.29007092198581547,4.1,141,0,0
Q8N2Q7,NLGN1,0.8050809502601624,0.7465230822563171,0.375,-0.3528389339513324,-14.100000000000001,863,0,0
Q8N349,OR2L13,0.5860870480537415,0.6547113656997681,0.375,0.5750000000000005,10.1,312,1,0
Q8N370,SLC43A2,0.8096398115158081,0.7586690783500671,0.375,0.421616871704746,4.699999999999999,569,1,0
Q8N386,LRRC25,0.8296400308609009,0.8113542199134827,0.4444444444444444,-0.13016393442622962,-12.300000000000002,305,0,0
Q8N387,MUC15,0.8018829822540283,0.7504901885986328,0.3333333333333333,-0.3820359281437126,-12.3,334,0,0
Q8N3F9,GPR137C,0.830467939376831,0.7756462097167969,0.375,0.37972027972027966,1.2999999999999976,429,0,0
Q8N3J6,CADM2,0.8729981780052185,0.9008955955505371,0.5,-0.18735632183908071,-10.4,435,1,0
Q8N3T6,TMEM132C,0.8349043130874634,0.7865613102912903,0.375,-0.3173285198555951,-13.499999999999995,1108,0,0
Q8N423,LILRB2,0.8641223907470703,0.9078916907310486,0.375,-0.3303182579564486,0.5999999999999969,597,2,0
Q8N434,SVOPL,0.7124080657958984,0.6791989803314209,0.4444444444444444,0.7008130081300818,10.299999999999999,492,1,0
Q8N441,FGFRL1,0.8605653047561646,0.8814951181411743,0.375,-0.3660714285714284,26.70000000000002,504,2,0
Q8N468,MFSD4,0.7960412502288818,0.7681008577346802,0.375,0.5571984435797672,8.199999999999996,514,0,0
Q8N4K4,RPRML,0.7828699350357056,0.7280368804931641,0.25,0.5333333333333332,-1.7999999999999998,120,0,0
Q8N4M1,SLC44A3,0.8080539107322693,0.7585381865501404,0.375,0.4225114854517621,4.299999999999999,653,1,0
Q8N5C1,FAM26E,0.8154219388961792,0.7505332827568054,0.4444444444444444,0.07152103559870496,5.6999999999999975,309,0,0
Q8N5U1,MS4A15,0.7880145311355591,0.7310564517974854,0.3333333333333333,0.5904166666666666,-3.4999999999999996,240,0,0
Q8N608,DPP10,0.8010775446891785,0.7628216743469238,0.5,-0.2321608040201005,-10.300000000000006,796,0,0
Q8N628,OR2C3,0.5736551284790039,0.6568416953086853,0.375,0.6921875000000007,1.100000000000001,320,1,0
Q8N695,SLC5A8,0.7393115758895874,0.7431933879852295,0.5,0.5244262295081981,2.5999999999999983,610,1,0
Q8N697,SLC15A4,0.7804649472236633,0.7850110530853271,0.375,0.47521663778163,14.899999999999997,577,0,0
Q8N6C5,IGSF1,0.8712755441665649,0.8859543204307556,0.5,-0.14229041916167678,-21.5,1336,1,0
Q8N6F1,CLDN19,0.8067477941513062,0.7897429466247559,0.375,0.5093749999999999,3.1,224,1,0
Q8N6P7,IL22RA1,0.856960654258728,0.8358216285705566,0.4444444444444444,-0.346341463414634,-8.6,574,2,0
Q8N6Q3,CD177,0.8562389612197876,0.8440999984741211,0.3333333333333333,-0.048741418764302075,-5.900000000000002,437,1,0
Q8N6U8,GPR161,0.8290950059890747,0.7881969213485718,0.375,0.2557655954631384,6.899999999999999,529,2,0
Q8N6Y1,PCDH20,0.8091111779212952,0.8284752368927002,0.375,-0.1542586750788645,-35.49999999999999,951,2,0
Q8N743,KIR3DL3,0.8724278211593628,0.9045127630233765,0.3333333333333333,-0.13853658536585367,1.7000000000000006,410,2,0
Q8N7C0,LRRC52,0.8318180441856384,0.8231313824653625,0.375,0.14504792332268332,-7.200000000000001,313,0,0
Q8N7C4,TMEM217,0.7900176644325256,0.7063643932342529,0.375,0.31746724890829675,10.599999999999998,229,0,0
Q8N7P1,PLD5,0.7885850071907043,0.7247005701065063,0.4444444444444444,-0.35167910447761225,12.9,536,0,0
Q8N7P3,CLDN22,0.821312665939331,0.7993487119674683,0.375,0.28863636363636314,-5.200000000000003,220,1,0
Q8N7X8,SIGLECL1,0.8617877960205078,0.839665949344635,0.3333333333333333,0.08629441624365464,10.3,197,0,0
Q8N8D7,NKAIN3,0.8238291144371033,0.7581501603126526,0.375,0.6502538071065985,-5.4,197,0,0
Q8N8F7,LSMEM1,0.7890118360519409,0.7140573263168335,0.375,0.01679389312977107,-2.8,131,0,0
Q8N8Z6,DCBLD1,0.8780037760734558,0.8619477152824402,0.375,-0.4794405594405591,5.899999999999997,715,0,0
Q8N967,LRTM2,0.8177101016044617,0.8276652693748474,0.4444444444444444,-0.2264864864864865,3.599999999999998,370,0,0
Q8NA29,MFSD2A,0.7802766561508179,0.7307315468788147,0.375,0.42173112338858254,-1.0999999999999992,543,0,0
Q8NAC3,IL17RC,0.8269290924072266,0.8126136660575867,0.375,-0.087610619469027,-13.100000000000003,791,2,0
Q8NAU1,FNDC5,0.8282817602157593,0.8392708897590637,0.3333333333333333,-0.36769230769230804,4.399999999999999,260,0,0
Q8NBI5,SLC43A3,0.8062077164649963,0.7555694580078125,0.375,0.44887983706720996,7.899999999999999,491,0,0
Q8NBJ9,SIDT2,0.8093993663787842,0.733160138130188,0.625,0.20588942307692326,-1.5999999999999988,832,0,0
Q8NBL3,TMEM178A,0.8395013213157654,0.7958025932312012,0.3333333333333333,0.15925925925925905,7.799999999999999,297,0,0
Q8NBM4,UBAC2,0.7705909609794617,0.7102087140083313,0.4444444444444444,0.21453488372093027,8.4,344,0,0
Q8NBN3,TMEM87A,0.8192967176437378,0.75038081407547,0.375,0.13279279279279274,-2.2000000000000006,555,0,0
Q8NBR0,TP53I13,0.79224693775177,0.791430652141571,0.375,-0.3590330788804074,27.5,393,0,0
Q8NBT3,TMEM145,0.8531011939048767,0.8030931949615479,0.5,0.231237322515213,8.899999999999997,493,0,0
Q8NBW4,SLC38A9,0.795191764831543,0.7303279042243958,0.4444444444444444,0.4044563279857398,2.700000000000001,561,1,0
Q8NC01,CLEC1A,0.8777874112129211,0.8722911477088928,0.375,-0.48285714285714354,-4.199999999999999,280,0,0
Q8NC42,RNF149,0.8389019966125488,0.8043187260627747,0.3333333333333333,-0.020750000000000237,-4.000000000000002,400,0,0
Q8NC54,KCT2,0.8267789483070374,0.7781450748443604,0.375,-0.41094339622641524,-12.299999999999999,265,0,0
Q8NC67,NETO2,0.8448059558868408,0.8111704587936401,0.375,-0.3112380952380955,-2.700000000000001,525,1,0
Q8NCC5,SLC37A3,0.7520310878753662,0.7200303673744202,0.375,0.5038461538461539,-7.300000000000001,494,0,0
Q8NCG7,DAGLB,0.7933314442634583,0.7343984246253967,0.375,0.18601190476190535,-7.900000000000005,672,0,0
Q8NCL8,TMEM116,0.8221189379692078,0.7580745816230774,0.3333333333333333,0.3008163265306115,9.7,245,0,0
Q8NCS7,SLC44A5,0.7879307866096497,0.7356622219085693,0.375,0.38164116828929173,11.099999999999998,719,1,0
Q8NCW0,KREMEN2,0.8286815285682678,0.8359214663505554,0.375,-0.2021645021645025,1.8000000000000007,462,0,0
Q8ND94,LRRN4CL,0.8136985301971436,0.8103718757629395,0.3333333333333333,0.0941176470588236,-2.400000000000002,238,0,0
Q8NDV2,GPR26,0.797264575958252,0.7729986906051636,0.375,0.4210682492581601,21.1,337,2,0
Q8NDX2,SLC17A8,0.7536721229553223,0.7410263419151306,0.375,0.17351443123938878,-5.9,589,1,0
Q8NE00,TMEM104,0.7906773090362549,0.7326192855834961,0.375,0.4602822580645166,-1.7763568394002505e-15,496,0,0
Q8NE01,CNNM3,0.8075665235519409,0.7978118062019348,0.375,0.037199434229137324,-9.700000000000003,707,1,0
Q8NE79,BVES,0.7937765717506409,0.7181030511856079,0.375,-0.19861111111111115,3.399999999999999,360,0,0
Q8NEA5,C19orf18,0.827269434928894,0.7815681099891663,0.375,-0.38744186046511625,5.7,215,0,0
Q8NER5,ACVR1C,0.8281201124191284,0.80272376537323,0.5,-0.016024340770791273,5.8999999999999995,493,1,0
Q8NET5,NFAM1,0.8573167324066162,0.8856033086776733,0.3333333333333333,-0.3885185185185185,6.799999999999997,270,0,0
Q8NFF2,SLC24A4,0.7843305468559265,0.7589733004570007,0.375,0.3249196141479098,1.7999999999999972,622,0,0
Q8NFJ5,GPRC5A,0.8156055808067322,0.7380677461624146,0.4444444444444444,0.31036414565826426,3.499999999999999,357,0,0
Q8NFJ6,PROKR2,0.7917006015777588,0.7615829706192017,0.625,0.34791666666666665,11.6,384,1,0
Q8NFK1,GJC3,0.8233634233474731,0.7814885377883911,0.375,-0.022580645161290505,10.7,279,0,0
Q8NFM7,IL17RD,0.8613595962524414,0.8316938877105713,0.5,-0.3461434370771313,-0.6000000000000082,739,2,0
Q8NFN8,GPR156,0.8417646884918213,0.8280056118965149,0.5,-0.3154791154791153,3.9999999999999964,814,2,0
Q8NFP4,MDGA1,0.8722316026687622,0.8906435966491699,0.375,-0.36575916230366434,12.799999999999995,955,0,0
Q8NFR9,IL17RE,0.845043420791626,0.8229302167892456,0.375,-0.11844077961019515,26.799999999999997,667,2,0
Q8NFT8,DNER,0.844760000705719,0.8323031663894653,0.4444444444444444,-0.15142469470827713,-25.29999999999999,737,3,0
Q8NFU0,BEST4,0.7936565279960632,0.7261351943016052,0.4444444444444444,-0.13298097251585642,-3.600000000000003,473,0,0
Q8NFU1,BEST2,0.7994638681411743,0.7338389754295349,0.375,0.06679764243614891,-10.600000000000001,509,0,0
Q8NFY4,SEMA6D,0.8270994424819946,0.7921054363250732,0.4444444444444444,-0.4761416589002799,18.5,1073,1,0
Q8NFZ3,NLGN4Y,0.800139307975769,0.7423940896987915,0.375,-0.3319852941176464,-17.19999999999998,816,0,0
Q8NFZ4,NLGN2,0.794481098651886,0.764333963394165,0.375,-0.3091017964071847,-12.999999999999986,835,0,0
Q8NFZ6,VN1R2,0.8126529455184937,0.780396044254303,0.4444444444444444,0.39139240506329104,22.2,395,1,0
Q8NFZ8,CADM4,0.8527458906173706,0.9086642265319824,0.5,-0.24329896907216522,-5.1,388,1,0
Q8NG11,TSPAN14,0.7880982756614685,0.7685503363609314,0.25,0.43185185185185126,-0.6000000000000008,270,1,0
Q8NG75,OR5T1,0.6239997744560242,0.6783455610275269,0.375,0.7960122699386505,1.7000000000000002,326,1,0
Q8NG76,OR2T33,0.5741657018661499,0.6577160358428955,0.4444444444444444,0.4728125000000002,9.399999999999999,320,1,0
Q8NG77,OR2T12,0.5906451344490051,0.6716132164001465,0.375,0.44125000000000025,9.299999999999999,320,1,0
Q8NG78,OR8G5,0.6353063583374023,0.6904644966125488,0.5,0.7552023121387283,7.1,346,1,0
Q8NG80,OR2L5,0.5707089900970459,0.6425850987434387,0.375,0.6676282051282058,7.700000000000001,312,1,0
Q8NG81,OR2M7,0.5781915783882141,0.6525953412055969,0.375,0.6849358974358974,1.9,312,1,0
Q8NG83,OR2M3,0.5782371759414673,0.6541448831558228,0.375,0.6948717948717951,4.7,312,1,0
Q8NG84,OR2AK2,0.6139813661575317,0.6859597563743591,0.375,0.6961194029850752,12.799999999999999,335,1,0
Q8NG85,OR2L3,0.5761322975158691,0.6489437818527222,0.375,0.6480769230769236,8.8,312,1,0
Q8NG92,OR13H1,0.6264684200286865,0.6862711310386658,0.375,0.703246753246754,11.700000000000001,308,1,0
Q8NG94,OR11H1,0.6260819435119629,0.6906519532203674,0.4444444444444444,0.7404907975460125,4.6000000000000005,326,1,0
Q8NG95,OR7G3,0.5897791385650635,0.6591082811355591,0.4444444444444444,0.8701923076923083,4.8999999999999995,312,1,0
Q8NG97,OR2Z1,0.5783662796020508,0.6668238043785095,0.5,0.7200636942675165,1.8000000000000005,314,1,0
Q8NG98,OR7D4,0.5871922373771667,0.6673765778541565,0.375,0.7573717948717952,0.799999999999998,312,1,0
Q8NG99,OR7G2,0.6045488715171814,0.6772091388702393,0.375,0.8509259259259261,5.5,324,1,0
Q8NGA0,OR7G1,0.614863395690918,0.6840974688529968,0.4444444444444444,0.7967845659163988,6.5,311,1,0
Q8NGA1,OR1M1,0.554161548614502,0.6433520913124084,0.375,0.7731629392971251,12.9,313,1,0
Q8NGA2,OR7A2P,0.5705577731132507,0.6490093469619751,0.375,0.7745161290322584,-1.200000000000001,310,1,0
Q8NGA4,GPR32P1,0.7840259075164795,0.7893534898757935,0.3333333333333333,0.4639705882352935,12.799999999999997,272,2,0
Q8NGA5,OR10H4,0.6481709480285645,0.7024452090263367,0.4444444444444444,0.8145569620253172,9.600000000000001,316,1,0
Q8NGA6,OR10H5,0.6030235886573792,0.6791149377822876,0.375,0.8612698412698425,10.2,315,1,0
