job,run,gene,uniprot_id,antigen_len,PAE_IF,epitope_reprod,hit,prediction_id
flagship,screen-flagship-Q9H8J5,MANSC1,Q9H8J5,359,22.015,0.227,0,sab_pred_Db62nLWuH3CCHpJn5lgi
flagship,screen-flagship-Q8NC67,NETO2,Q8NC67,325,22.028,0.504,0,sab_pred_BAInXeItJjptInSrgj4z
anchor2,screen-anchor2-Q9H2U9,ADAM7,Q9H2U9,650,22.042,0.129,0,sab_pred_YPXO2q325zVvqACkx3iZ
anchor2,screen-anchor2-Q9UJQ1,LAMP5,Q9UJQ1,206,22.046,0.182,0,sab_pred_FKG1HxYfueb2VlqGBVpi
flagship,screen-flagship-Q9BZG2,ACPT,Q9BZG2,367,22.069,0.31,0,sab_pred_PMqe7gWs7sUgz4Ih2xnh
flagship,screen-flagship-P07204,THBD,P07204,497,22.074,0.042,0,sab_pred_skAkZqyXde2tPCceksSE
anchor2,screen-anchor2-O60235,TMPRSS11D,O60235,377,22.075,0.474,0,sab_pred_M3DzTTPotOX4CphXqzpC
flagship,screen-flagship-P16444,DPEP1,P16444,369,22.097,0.143,0,sab_pred_C3MTh0rdJ1D7XKwbgCaf
anchor2,screen-anchor2-A6NJW9,CD8BP,A6NJW9,152,22.12,0.083,0,sab_pred_88hFj3CkA2BOtoMRSEjm
flagship,screen-flagship-Q9HBG7,LY9,Q9HBG7,407,22.121,0.152,0,sab_pred_K38mDJqKofUtKlU8QXVO
flagship,screen-flagship-Q8N271,PROM2,Q8N271,286,22.133,0.71,0,sab_pred_UGiHJLapWjWQRpaNRrRO
flagship,screen-flagship-Q7Z443,PKD1L3,Q7Z443,674,22.149,0.089,0,sab_pred_dMrOZxAZOLgxJOFOEfCi
anchor2,screen-anchor2-P08887,IL6R,P08887,346,22.151,0.617,0,sab_pred_4DgKvr2ZeMnErBNMf1Nx
flagship,screen-flagship-Q9NT99,LRRC4B,Q9NT99,541,22.162,0.319,0,sab_pred_xn0QIJYUS0nkMCDd0pRC
flagship,screen-flagship-P16284,PECAM1,P16284,574,22.168,0.1,0,sab_pred_bUPHNHy4cy05OCxtmf0D
flagship,screen-flagship-P22413,ENPP1,P22413,828,22.187,0.252,0,sab_pred_526dv2U2z820ffeznqY5
flagship,screen-flagship-Q9BZZ2,SIGLEC1,Q9BZZ2,1000,22.254,0.211,0,sab_pred_vDzs5NruQ3EqQwTSOqxt
anchor2,screen-anchor2-Q86YC3,NRROS,Q86YC3,632,22.265,0.032,0,sab_pred_kqvkRHu2rkpMWSSH4Sfy
anchor2,screen-anchor2-Q96PQ0,SORCS2,Q96PQ0,1000,22.275,0.137,0,sab_pred_225rIIabkoC143UDUYsl
flagship,screen-flagship-Q8N0W4,NLGN4X,Q8N0W4,635,22.301,0.591,0,sab_pred_XBooXmOyDxWmlzq67N6n
anchor2,screen-anchor2-Q9HCC8,GDPD2,Q9HCC8,281,22.307,0.462,0,sab_pred_tjTP5fAohw27tZUmqSc0
flagship,screen-flagship-Q8WWB7,C1orf85,Q8WWB7,337,22.315,0.408,0,sab_pred_Xv9SX07dS62MGRtPeNum
flagship,screen-flagship-Q9Y5F0,PCDHB13,Q9Y5F0,662,22.323,0.874,0,sab_pred_Y9vPaCqBat1hIm4Nso8C
anchor2,screen-anchor2-Q9UKU6,TRHDE,Q9UKU6,963,22.327,0.256,0,sab_pred_hpYuYHWnut2p8NA7696j
flagship,screen-flagship-Q9UM44,HHLA2,Q9UM44,322,22.327,0.329,0,sab_pred_jPxPLzwQKpZDJWttxVNC
flagship,screen-flagship-P38484,IFNGR2,P38484,220,22.408,0.694,0,sab_pred_yOoIwOwFSUZHbxBvhOBE
flagship,screen-flagship-Q9NY15,STAB1,Q9NY15,1000,22.411,0.196,0,sab_pred_pDdMngDuoA8knjO7oToX
anchor2,screen-anchor2-Q9BZ76,CNTNAP3,Q9BZ76,1000,22.418,0.443,0,sab_pred_ei2To7IsS27A4wjWjRws
anchor2,screen-anchor2-Q6UWI2,PARM1,Q6UWI2,238,22.422,0.263,0,sab_pred_tXENQzHMW1Jt27sh83KN
anchor2,screen-anchor2-P43630,KIR3DL2,P43630,319,22.459,0.148,0,sab_pred_pqTrzz4Ml0tQyRgGrnJ4
anchor2,screen-anchor2-Q9GIY3,HLA-DRB1,Q9GIY3,198,22.494,0.187,0,sab_pred_3Q9J1EKoWRuFjW1zE4H7
flagship,screen-flagship-O94910,LPHN1,O94910,834,22.523,0.37,0,sab_pred_whcXtGTcBzTrhAnrd1de
anchor2,screen-anchor2-Q16585,SGCB,Q16585,232,22.526,0.215,0,sab_pred_ptH0E6TQjHTeSjes6i0m
anchor2,screen-anchor2-P31785,IL2RG,P31785,240,22.548,0.193,0,sab_pred_I1fZ39770kgM9UNmvcTw
anchor2,screen-anchor2-Q9HCN6,GP6,Q9HCN6,247,22.552,0.072,0,sab_pred_mDQak23DPT6UnCGPkVzp
flagship,screen-flagship-Q6MZM0,HEPHL1,Q6MZM0,1000,22.558,0.262,0,sab_pred_vINbY4RpXW4FPHgRCmrR
flagship,screen-flagship-P18465,HLA-B,P18465,285,22.564,0.192,0,sab_pred_GPLflEKdzCWIMhObkP0S
anchor2,screen-anchor2-Q8NA29,MFSD2A,Q8NA29,543,22.576,0.224,0,sab_pred_nCEOU6c0AYmDvgAwblsl
flagship,screen-flagship-Q14832,GRM3,Q14832,554,22.579,0.443,0,sab_pred_gOEau1RRDsE12IHSfnU2
flagship,screen-flagship-Q86SQ6,GPR123,Q86SQ6,560,22.58,0.172,0,sab_pred_28lz7oVSBwUQHo1WliRJ
flagship,screen-flagship-Q9BQS7,HEPH,Q9BQS7,1000,22.59,0.172,0,sab_pred_WtTKXBwzdkf3S5dCFAlC
anchor2,screen-anchor2-O94911,ABCA8,O94911,446,22.602,0.105,0,sab_pred_RNS62JvOCkLg0tRXvghq
flagship,screen-flagship-Q9UKF5,ADAM29,Q9UKF5,481,22.614,0.283,0,sab_pred_NIzbxbfVF8asSeqJr5R5
anchor2,screen-anchor2-O43490,PROM1,O43490,285,22.622,0.09,0,sab_pred_fW7WI90eu7addyEL8TCN
anchor2,screen-anchor2-P21754,ZP3,P21754,365,22.631,0.499,0,sab_pred_K4BhxMZbl8kVrQMiziRg
anchor2,screen-anchor2-Q6P4Q7,CNNM4,Q6P4Q7,178,22.649,0.266,0,sab_pred_Su05Bvf8t92PEw6AlsDz
anchor2,screen-anchor2-Q02246,CNTN2,Q02246,982,22.651,0.109,0,sab_pred_yU0hDP5IPepK04h0cqjR
flagship,screen-flagship-P42701,IL12RB1,P42701,522,22.661,0.804,0,sab_pred_zfiaazDYPyvXF9t17MKI
flagship,screen-flagship-Q9UN66,PCDHB8,Q9UN66,662,22.677,0.94,0,sab_pred_V1QxDHvG6OKV3qxaLAYg
flagship,screen-flagship-P14151,SELL,P14151,294,22.739,0.362,0,sab_pred_4bH7Ij7MqRVqRLqd8WTg
flagship,screen-flagship-Q8WTV0,SCARB1,Q8WTV0,411,22.762,0.029,0,sab_pred_V3ZhWGtwiOxA6FGFq5Nq
anchor2,screen-anchor2-P15529,CD46,P15529,309,22.794,0.396,0,sab_pred_1hZozLZoPAbZ0rUCOI5b
flagship,screen-flagship-Q8WVP7,LMBR1,Q8WVP7,490,22.838,0.447,0,sab_pred_iA0z0NMqTS5VpETlODU5
flagship,screen-flagship-Q4KMG0,CDON,Q4KMG0,938,22.843,0.857,0,sab_pred_GESdiadYEVXz8EcgxJd1
anchor2,screen-anchor2-Q8NGZ5,OR2G2,Q8NGZ5,37,22.866,0.046,0,sab_pred_KCNs1wC6dREIEFHorcC7
flagship,screen-flagship-P32927,CSF2RB,P32927,427,22.868,0.12,0,sab_pred_2hFmi0YzFTrh2g7uECM2
anchor2,screen-anchor2-Q8NFP4,MDGA1,Q8NFP4,914,22.872,0.17,0,sab_pred_Zo6eUCdfN2RFs9ZoSLxi
flagship,screen-flagship-Q86VR7,VSIG10L,Q86VR7,749,22.92,0.205,0,sab_pred_lURNPTOY80pDP5zJ3gCd
flagship,screen-flagship-P48357,LEPR,P48357,818,22.934,0.273,0,sab_pred_4PylmNqmJJel74uUVD3L
flagship,screen-flagship-Q12770,SCAP,Q12770,549,22.936,0.14,0,sab_pred_3v2ybnFWRyJWBbwkluI4
flagship,screen-flagship-Q9UGT4,SUSD2,Q9UGT4,758,22.94,0.135,0,sab_pred_TUj0Yttj36UTI8gDyJUP
flagship,screen-flagship-Q8NA29,MFSD2A,Q8NA29,543,22.942,0.377,0,sab_pred_XiEVWy39YGLM7NB47uwJ
flagship,screen-flagship-Q8NFZ8,CADM4,Q8NFZ8,304,22.947,0.189,0,sab_pred_mqpeDDHjMSsDtziswcVg
flagship,screen-flagship-P78348,ASIC1,P78348,361,22.962,0.298,0,sab_pred_rkljuDSE7Yokv2BDbmfA
flagship,screen-flagship-Q99062,CSF3R,Q99062,603,22.973,0.206,0,sab_pred_WSG9VBjJ8s6palJDzDHs
flagship,screen-flagship-P11117,ACP2,P11117,350,22.977,0.291,0,sab_pred_ynYCZyNjDqEVkyoYwWvf
anchor2,screen-anchor2-Q9Y3Q7,ADAM18,Q9Y3Q7,511,22.983,0.048,0,sab_pred_wYv4k4YruYYdgGFAa2Uq
flagship,screen-flagship-O14786,NRP1,O14786,835,23.041,0.05,0,sab_pred_ipjnGF2uS7hyAkjh9ztf
flagship,screen-flagship-Q96PD2,DCBLD2,Q96PD2,462,23.05,0.322,0,sab_pred_dfa1bkZMyRSzIi0lfXiw
flagship,screen-flagship-Q14CN2,CLCA4,Q14CN2,873,23.065,0.125,0,sab_pred_PHwhV7FrF2t9lCALlLKm
anchor2,screen-anchor2-Q13740,ALCAM,Q13740,500,23.078,0.476,0,sab_pred_hhpK7BkThZii7tBpiAkr
anchor2,screen-anchor2-P50281,MMP14,P50281,430,23.099,0.177,0,sab_pred_0jKIcEU4G1pElRUFtMyC
flagship,screen-flagship-P80370,DLK1,P80370,280,23.1,0.67,0,sab_pred_5W4wRgHphgppIqx8PbwW
anchor2,screen-anchor2-Q12770,SCAP,Q12770,549,23.132,0.271,0,sab_pred_iGNgxrEoTFrMWzayE1QG
flagship,screen-flagship-Q13444,ADAM15,Q13444,490,23.161,0.269,0,sab_pred_AeIRlBr2UHq3bTlugWel
flagship,screen-flagship-Q9Y561,LRP12,Q9Y561,460,23.192,0.081,0,sab_pred_PNE0ty3zDmeKbQkBQ1ZM
anchor2,screen-anchor2-Q9UM73,ALK,Q9UM73,1000,23.202,0.731,0,sab_pred_rYyZ7wdCG3HOiD15U0mR
anchor2,screen-anchor2-A6NI73,LILRA5,A6NI73,227,23.205,0.378,0,sab_pred_vBCkGakwthnaB6043Ogn
flagship,screen-flagship-P0DKB5,TPBGL,P0DKB5,281,23.223,0.254,0,sab_pred_tHc581XPmBChDnnosvEX
anchor2,screen-anchor2-Q9BZW8,CD244,Q9BZW8,208,23.224,0.493,0,sab_pred_Dw3RPtDRxtVLX2lTx64i
anchor2,screen-anchor2-Q96BF3,TMIGD2,Q96BF3,128,23.241,0.667,0,sab_pred_7VqF5M5Ln7BNKp9bqzDI
anchor2,screen-anchor2-O43506,ADAM20,O43506,487,23.288,0.286,0,sab_pred_XFrE5TvybYzaJ53J1Qwy
flagship,screen-flagship-P24394,IL4R,P24394,207,23.289,0.309,0,sab_pred_q71RP3KTsSbIai6BFILc
flagship,screen-flagship-Q92629,SGCD,Q92629,233,23.289,0.31,0,sab_pred_29THlGudPtBKpTBI2x1u
flagship,screen-flagship-Q8N608,DPP10,Q8N608,741,23.294,0.239,0,sab_pred_fZbrW1X2DxcxlVdEXtx9
flagship,screen-flagship-Q16827,PTPRO,Q16827,793,23.304,0.624,0,sab_pred_jYMSuWnh3Fmi0H4hIrgY
flagship,screen-flagship-P11215,ITGAM,P11215,1000,23.305,0.284,0,sab_pred_U4hwUwlfBsR3ymqe0mBx
flagship,screen-flagship-Q07075,ENPEP,Q07075,918,23.324,0.055,0,sab_pred_Wc4mjO0Salz5St12Ktm9
anchor2,screen-anchor2-Q9UHC9,NPC1L1,Q9UHC9,272,23.335,0.167,0,sab_pred_Ea46PW3jWAMrncQvm7XX
flagship,screen-flagship-P08473,MME,P08473,699,23.347,0.136,0,sab_pred_rjl9zAmGGwczHLhdBkaN
flagship,screen-flagship-Q9BYF1,ACE2,Q9BYF1,723,23.434,0.597,0,sab_pred_70rhtGKgVfm8DT0KBhmG
flagship,screen-flagship-A2VDJ0,KIAA0922,A2VDJ0,829,23.435,0.574,0,sab_pred_OfjRM7Co667rVPd8e6hU
flagship,screen-flagship-P10809,HSPD1,P10809,547,23.441,0.172,0,sab_pred_nwx7A9jz2Fb3MGaA8WNv
flagship,screen-flagship-O60266,ADCY3,O60266,291,23.458,0.224,0,sab_pred_R5PUPqqxD90SGs1zA7dg
flagship,screen-flagship-P55259,GP2,P55259,484,23.479,0.381,0,sab_pred_2nmQpPquL3qAZamxRwC4
anchor2,screen-anchor2-Q07837,SLC3A1,Q07837,577,23.48,0.175,0,sab_pred_PS7Q4nuqItUZvwU9HPcD
anchor2,screen-anchor2-Q8NC67,NETO2,Q8NC67,325,23.548,0.442,0,sab_pred_Mr7pWsZzArpeWn8wI5V6
flagship,screen-flagship-P38567,SPAM1,P38567,455,23.564,0.263,0,sab_pred_PrFWgxTQvIkquoR1eX4m
anchor2,screen-anchor2-Q5VV63,ATRNL1,Q5VV63,1000,23.566,0.343,0,sab_pred_GaTp01MIH98OFrsdBE5h
anchor2,screen-anchor2-Q96A28,SLAMF9,Q96A28,218,23.577,0.085,0,sab_pred_RwapyW3LrwEAVFvAhMMY
flagship,screen-flagship-Q8N423,LILRB2,Q8N423,439,23.583,0.157,0,sab_pred_Nbx53shnkeQ521l5ZsZi
flagship,screen-flagship-Q8NI17,IL31RA,Q8NI17,500,23.633,0.139,0,sab_pred_vWMDAYmokdH4GkgxabBj
flagship,screen-flagship-P54760,EPHB4,P54760,524,23.636,0.499,0,sab_pred_CMaG0iFd3jq2rxlx3uCL
flagship,screen-flagship-P08842,STS,P08842,349,23.653,0.25,0,sab_pred_hQGwKlP7hPoDoa0Ra4iP
flagship,screen-flagship-P30484,HLA-B,P30484,285,23.654,0.155,0,sab_pred_fkH5nBLXToynTogIxb6r
flagship,screen-flagship-Q14108,SCARB2,Q14108,406,23.713,0.124,0,sab_pred_xc3r7g8EUj3sybnAMot4
anchor2,screen-anchor2-Q9P2V4,LRIT1,Q9P2V4,505,23.714,0.308,0,sab_pred_mG9jvnQKCGJ1Rvbusqya
flagship,screen-flagship-Q86VB7,CD163,Q86VB7,1000,23.721,0.207,0,sab_pred_UaYDPrBMKSaJAvKF94gl
flagship,screen-flagship-Q9H1U4,MEGF9,Q9H1U4,484,23.722,0.091,0,sab_pred_0OJwDTIFI94VoCxEBCJM
flagship,screen-flagship-P29972,AQP1,P29972,269,23.731,0.604,0,sab_pred_BLXUy1oNzQ43KZvYGNjr
flagship,screen-flagship-Q05996,ZP2,Q05996,678,23.749,0.061,0,sab_pred_eqnfoTvYlxwn6g1jI3s0
flagship,screen-flagship-P41180,CASR,P41180,591,23.782,0.201,0,sab_pred_3O9zA4tvhJbMlyAQxylF
flagship,screen-flagship-Q92932,PTPRN2,Q92932,594,23.788,0.153,0,sab_pred_grg95yqqtZvVhNWbYwpj
flagship,screen-flagship-O75882,ATRN,O75882,1000,23.845,0.317,0,sab_pred_vqd1LXmJsbkK3Whnj4qn
flagship,screen-flagship-Q9Y4C0,NRXN3,Q9Y4C0,1000,23.847,0.112,0,sab_pred_zLhM7tfsttpeOlJuA05l
flagship,screen-flagship-P09958,FURIN,P09958,689,23.899,0.368,0,sab_pred_XfUu1n9C1KxL65o7WNi7
flagship,screen-flagship-Q6UXK2,ISLR2,Q6UXK2,571,23.936,0.095,0,sab_pred_sB8zUbIo8tWBbxmbYLSO
flagship,screen-flagship-Q9UQ52,CNTN6,Q9UQ52,980,23.984,0.468,0,sab_pred_9TDFPeaHDOn1LqnTaP4y
flagship,screen-flagship-P19320,VCAM1,P19320,674,23.991,0.817,0,sab_pred_Ny4vIRIkQnWGMTqUFYjB
flagship,screen-flagship-P53708,ITGA8,P53708,974,24.009,0.329,0,sab_pred_3iGlpJvPKcxNs3vCBled
anchor2,screen-anchor2-Q5SY80,C1orf101,Q5SY80,884,24.021,0.3,0,sab_pred_kQ3DNWpymrPjeQGIBcaA
flagship,screen-flagship-Q01650,SLC7A5,Q01650,507,24.048,0.541,0,sab_pred_gIsGi32Hm8nm1Jf2NX5X
flagship,screen-flagship-P98155,VLDLR,P98155,770,24.05,0.297,0,sab_pred_ZmAa7wEPW47D0aFYeOWc
flagship,screen-flagship-P18463,HLA-B,P18463,285,24.072,0.636,0,sab_pred_MiiWpBbn7yDWPkWZgVDn
flagship,screen-flagship-P08174,CD55,P08174,319,24.079,0.243,0,sab_pred_Gfdt30G8zaILkCkuYdSZ
flagship,screen-flagship-Q8TE23,TAS1R2,Q8TE23,547,24.097,0.074,0,sab_pred_RsbYNN8Gc77ntosz4DgL
flagship,screen-flagship-Q03167,TGFBR3,Q03167,767,24.113,0.183,0,sab_pred_oXR5E4WCaS7QGqSOnXKt
anchor2,screen-anchor2-O75581,LRP6,O75581,1000,24.143,0.215,0,sab_pred_m1Eit1I45u7XZuqA7HaA
flagship,screen-flagship-Q07837,SLC3A1,Q07837,577,24.144,0.063,0,sab_pred_QdPWk7xhbscoHjnU5zoq
flagship,screen-flagship-Q5T6X5,GPRC6A,Q5T6X5,576,24.155,0.531,0,sab_pred_u0YZgttbRLmPadGYdAvf
flagship,screen-flagship-Q8IXH8,CDH26,Q8IXH8,587,24.179,0.105,0,sab_pred_zHUA0ksRMt8r3j5ZbXk2
flagship,screen-flagship-P51805,PLXNA3,P51805,1000,24.22,0.205,0,sab_pred_0hXtXH0OKoEupEwrLFsh
flagship,screen-flagship-P06756,ITGAV,P06756,962,24.222,0.329,0,sab_pred_ZxVNRERvgeRmeQM3dWn2
anchor2,screen-anchor2-O75326,SEMA7A,O75326,604,24.262,0.161,0,sab_pred_fDPrBcU7crKD8DBUtSUy
flagship,screen-flagship-Q6ZMI3,GLDN,Q6ZMI3,512,24.272,0.252,0,sab_pred_chXoBDbyjqB9qOvg0fgE
flagship,screen-flagship-P61567,ERVK-7,P61567,521,24.286,0.055,0,sab_pred_Pu9hK3pwqTS3P8Nan6hZ
anchor2,screen-anchor2-P13591,NCAM1,P13591,699,24.311,0.713,0,sab_pred_VWKQ4K0hFNA3cbTBB9Hb
anchor2,screen-anchor2-Q4VNC0,ATP13A5,Q4VNC0,449,24.341,0.66,0,sab_pred_G6rAozhr4AGU2sd2KUc0
flagship,screen-flagship-P05067,APP,P05067,684,24.343,0.406,0,sab_pred_qixJpEUDZuKLAXVmtgB8
anchor2,screen-anchor2-Q9H346,OR52D1,Q9H346,36,24.355,0.023,0,sab_pred_jCGk1lrYA9HLxXXP3YuD
flagship,screen-flagship-Q9Y6M7,SLC4A7,Q9Y6M7,608,24.357,0.023,0,sab_pred_pBzOnrLoKQorVQIdlXpk
flagship,screen-flagship-Q9Y6N8,CDH10,Q9Y6N8,559,24.38,0.281,0,sab_pred_q5v7pbH4MwqZNcxIndwO
flagship,screen-flagship-Q9ULK0,GRID1,Q9ULK0,542,24.388,0.225,0,sab_pred_YXGXVgegKaiv14ZDQZCH
anchor2,screen-anchor2-P78357,CNTNAP1,P78357,1000,24.4,0.48,0,sab_pred_AHB3yghi4XRBmSiE5gOE
flagship,screen-flagship-P18084,ITGB5,P18084,696,24.401,0.395,0,sab_pred_YYIaDHwPo3HnxIRLJAKu
flagship,screen-flagship-Q02487,DSC2,Q02487,559,24.439,0.106,0,sab_pred_Suwfh0pddKtVPSTkNrDN
flagship,screen-flagship-P23470,PTPRG,P23470,717,24.444,0.069,0,sab_pred_rDLXY1YcfOPFNoxakfbg
flagship,screen-flagship-O15394,NCAM2,O15394,678,24.459,0.644,0,sab_pred_GXAgWgkQCbbLGDRGKPUs
anchor2,screen-anchor2-Q9Y4D7,PLXND1,Q9Y4D7,1000,24.472,0.157,0,sab_pred_sosPY59aKWh40NG1iDa2
flagship,screen-flagship-Q05586,GRIN1,Q05586,541,24.496,0.12,0,sab_pred_2EDqImcSbBtQR5OClxOQ
flagship,screen-flagship-P33765,ADORA3,P33765,318,24.511,0.254,0,sab_pred_b1Bxvr8gwn31yhi02UDs
anchor2,screen-anchor2-Q8N743,KIR3DL3,Q8N743,297,24.523,0.436,0,sab_pred_wj4EQCubafiTCN6nKnka
flagship,screen-flagship-Q12884,FAP,Q12884,735,24.603,0.1,0,sab_pred_kGXKQuQCKMPy5UhDHt3K
anchor2,screen-anchor2-O95256,IL18RAP,O95256,337,24.607,0.262,0,sab_pred_jujUHSBg0DaZVmYKwxJT
flagship,screen-flagship-O75022,LILRB3,O75022,420,24.615,0.273,0,sab_pred_bQYhUFkqMrmOqWvUayKm
flagship,screen-flagship-Q9UM73,ALK,Q9UM73,1000,24.622,0.209,0,sab_pred_sFxn3O4JvHmR4N6cYvnZ
anchor2,screen-anchor2-Q86SJ2,AMIGO2,Q86SJ2,359,24.635,0.299,0,sab_pred_2kf2Jtl1grNfBBzE0o9C
flagship,screen-flagship-O15031,PLXNB2,O15031,1000,24.678,0.238,0,sab_pred_vk0Bvls2hy59NIJq7yfD
flagship,screen-flagship-Q16820,MEP1B,Q16820,630,24.693,0.52,0,sab_pred_vJB6AZnBlrhRgvGv8nyJ
anchor2,screen-anchor2-Q5ZPR3,CD276,Q5ZPR3,438,24.696,0.268,0,sab_pred_RmJ4uTMDBPhL0nA2iR6X
anchor2,screen-anchor2-Q14162,SCARF1,Q14162,402,24.7,0.55,0,sab_pred_BhXorl2orMqI6NBFKUOa
anchor2,screen-anchor2-P42261,GRIA1,P42261,518,24.703,0.28,0,sab_pred_fy5VvY3RRRdhwvPxvKXj
flagship,screen-flagship-Q5VV63,ATRNL1,Q5VV63,1000,24.73,0.091,0,sab_pred_4CuT9rEZSbJeHsCUQWnM
anchor2,screen-anchor2-Q9BY79,MFRP,Q9BY79,489,24.756,0.172,0,sab_pred_UAdk4fCS5zqZm5bqqV8F
flagship,screen-flagship-Q8NFZ4,NLGN2,Q8NFZ4,663,24.756,0.398,0,sab_pred_k66cTXFyCSPeLslWWLgu
anchor2,screen-anchor2-Q8IZP9,GPR64,Q8IZP9,590,24.757,0.042,0,sab_pred_gDYV65otjJxxyLs0I69W
flagship,screen-flagship-Q96F81,DISP1,Q96F81,397,24.76,0.108,0,sab_pred_FA6j1pjJyN55ocES5w12
flagship,screen-flagship-P01133,EGF,P01133,1000,24.793,0.141,0,sab_pred_w3S2vplSTpIwtMJ5LPmr
flagship,screen-flagship-Q9NPY3,CD93,Q9NPY3,557,24.796,0.2,0,sab_pred_cHJ7GectGQgDJgiMtoxX
anchor2,screen-anchor2-O42043,ERVK-18,O42043,521,24.799,0.069,0,sab_pred_02AKu3vAOgb0QvhPGGtE
flagship,screen-flagship-O75197,LRP5,O75197,1000,24.808,0.018,0,sab_pred_juv6077LPvK3Pyo7XyYQ
flagship,screen-flagship-P55285,CDH6,P55285,562,24.813,0.114,0,sab_pred_QSCIF8gbiPOrvWdSi5nr
anchor2,screen-anchor2-O15031,PLXNB2,O15031,1000,24.833,0.537,0,sab_pred_rmSjeTLc9efnlMW2sxfY
flagship,screen-flagship-Q96PQ0,SORCS2,Q96PQ0,1000,24.873,0.121,0,sab_pred_o4cQ1jXHYRJfokeqYhTr
flagship,screen-flagship-Q3KR37,GRAMD1B,Q3KR37,622,24.921,0.143,0,sab_pred_cX0ZlV5TvlT5PK8BZPf4
flagship,screen-flagship-Q9UEF7,KL,Q9UEF7,948,24.934,0.263,0,sab_pred_Lwn4QtjIwuKjfdckbWpB
flagship,screen-flagship-P17600,SYN1,P17600,705,24.936,0.511,0,sab_pred_8Se4HeJpwL9Sgm3eLDA8
flagship,screen-flagship-Q9Y4D7,PLXND1,Q9Y4D7,1000,24.954,0.398,0,sab_pred_FMnnZVVXvI941pveGFyK
anchor2,screen-anchor2-P08582,MFI2,P08582,690,24.972,0.194,0,sab_pred_ELm3xhsuDg7NG9P7FmIQ
flagship,screen-flagship-Q9NTN9,SEMA4G,Q9NTN9,658,24.981,0.196,0,sab_pred_1dOiXNhQzIVpDURs7AaK
anchor2,screen-anchor2-P26012,ITGB8,P26012,642,24.982,0.147,0,sab_pred_pvYjrtqGM17Nk4rL4idP
flagship,screen-flagship-O14522,PTPRT,O14522,722,24.999,0.302,0,sab_pred_QprjjOvPQdAzj5WeINVb
flagship,screen-flagship-Q96J84,KIRREL,Q96J84,483,25.022,0.137,0,sab_pred_KLCNtDrwfvh0cNCriXwy
flagship,screen-flagship-Q9HDB5,NRXN3,Q9HDB5,527,25.023,0.16,0,sab_pred_3oGEiYSAle6NPuC4hMUu
flagship,screen-flagship-O60279,SUSD5,O60279,539,25.083,0.397,0,sab_pred_VWgeajLJQUWrqSpBW64G
anchor2,screen-anchor2-P16109,SELP,P16109,730,25.107,0.377,0,sab_pred_3FltmeV12qosfz99a7se
flagship,screen-flagship-Q14831,GRM7,Q14831,556,25.133,0.032,0,sab_pred_azuc00W9CNtk4ogVBHZR
flagship,screen-flagship-P48058,GRIA4,P48058,523,25.165,0.103,0,sab_pred_BvAvYyMeki2eSMUf7dNh
anchor2,screen-anchor2-P40879,SLC26A3,P40879,39,25.213,0.0,0,sab_pred_zHVTDjSKWdNMazYdVJgC
flagship,screen-flagship-O43157,PLXNB1,O43157,1000,25.232,0.196,0,sab_pred_KNiSTeCFozbJYzZE1rKT
flagship,screen-flagship-Q9UPZ6,THSD7A,Q9UPZ6,1000,25.245,0.519,0,sab_pred_cGockQ8kVDFNiduz4K8h
flagship,screen-flagship-Q9NZ53,PODXL2,Q9NZ53,468,25.26,0.204,0,sab_pred_0IolCOtwqdQuViPXYuI0
flagship,screen-flagship-Q8IZU9,KIRREL3,Q8IZU9,514,25.267,0.359,0,sab_pred_kwX1jdlWrWQcLadHt4rc
flagship,screen-flagship-Q9ULB4,CDH9,Q9ULB4,562,25.319,0.42,0,sab_pred_QcNoNxIPO75lp9WZtKFV
flagship,screen-flagship-P23467,PTPRB,P23467,1000,25.341,0.054,0,sab_pred_WGBNWWr3ODog1l4Ee68P
flagship,screen-flagship-O60242,BAI3,O60242,856,25.342,0.128,0,sab_pred_TXtF4cJYHqTmH9qnrlrc
anchor2,screen-anchor2-O95196,CSPG5,O95196,393,25.381,0.125,0,sab_pred_zQU2A9wcYAmG77UMIgb8
flagship,screen-flagship-Q9Y5F1,PCDHB12,Q9Y5F1,664,25.399,0.79,0,sab_pred_U0YuyMpDMiYUI80jFjyW
flagship,screen-flagship-Q9BWV1,BOC,Q9BWV1,825,25.419,0.15,0,sab_pred_VjNoPr9pRtJJdT4dV1MW
flagship,screen-flagship-Q8NFP4,MDGA1,Q8NFP4,914,25.422,0.122,0,sab_pred_s2ZgsHHpW6fUOcurmXFN
flagship,screen-flagship-Q6ZTQ4,CDHR3,Q6ZTQ4,694,25.431,0.092,0,sab_pred_biyG7XnVUlTOy3QDDwWG
anchor2,screen-anchor2-P17643,TYRP1,P17643,453,25.433,0.082,0,sab_pred_3Bvc6pDNOojFGBJ2qxZR
flagship,screen-flagship-Q9UHX3,EMR2,Q9UHX3,517,25.462,0.386,0,sab_pred_7quj20O03XijICmaVJcL
anchor2,screen-anchor2-Q16853,AOC3,Q16853,737,25.476,0.241,0,sab_pred_RiKGOA7Cie6q1BLMwdDi
flagship,screen-flagship-Q9Y5E9,PCDHB14,Q9Y5E9,660,25.495,0.247,0,sab_pred_8HnIcVCQCvVSWZWlsd2Z
flagship,screen-flagship-P13612,ITGA4,P13612,943,25.512,0.571,0,sab_pred_ypgaGWIi8X7gd5GQOsWN
